iter	Passed	Remaining
1010	89971	443983
1011	90068	443936
1012	90167	443895
1013	90248	443768
1014	90354	443763
1015	90456	443734
1016	90562	443730
1017	90664	443703
1018	90772	443708
1019	90872	443671
1020	90971	443631
1021	91071	443595
1022	91174	443573
1023	91255	443443
1024	91314	443211
1025	91431	443255
1026	91526	443196
1027	91635	443202
1028	91751	443241
1029	91854	443219
1030	91945	443140
1031	92060	443176
1032	92156	443119
1033	92257	443087
1034	92348	443003
1035	92425	442856
1036	92515	442770
1037	92610	442711
1038	92721	442727
1039	92806	442614
1040	92915	442621
1041	93009	442554
1042	93104	442490
1043	93192	442397
1044	93289	442343
1045	93389	442306
1046	93476	442204
1047	93600	442279
1048	93653	442017
1049	93750	441966
1050	93854	441946
1051	93957	441919
1052	94038	441794
1053	94119	441664
1054	94210	441585
1055	94304	441517
1056	94383	441379
1057	94475	441303
1058	94558	441183
1059	94655	441131
1060	94749	441063
1061	94856	441054
1062	94957	441022
1063	95054	440969
1064	95192	441104
1065	95313	441160
1066	95425	441175
1067	95534	441174
1068	95612	441033
1069	95722	441037
1070	95832	441043
1071	95910	440902
1072	96025	440931
1073	96110	440819
1074	96190	440685
1075	96278	440589
1076	96374	440529
1077	96480	440514
1078	96593	440534
1079	96723	440629
1080	96822	440582
1081	96911	440491
1082	96993	440366
1083	97076	440245
1084	97181	440228
1085	97261	440094
1086	97357	440035
1087	97449	439954
1088	97539	439867
1089	97625	439762
1090	97721	439702
1091	97803	439580
1092	97912	439577
1093	97998	439468
1094	98099	439432
1095	98205	439416
1096	98293	439320
1097	98399	439303
1098	98499	439259
1099	98591	439179
1100	98696	439157
1101	98788	439079
1102	98888	439037
1103	99003	439058
1104	99053	438795
1105	99150	438734
1106	99240	438646
1107	99334	438578
1108	99455	438628
1109	99554	438576
1110	99668	438593
1111	99779	438599
1112	99865	438491
1113	99956	438410
1114	100055	438359
1115	100148	438284
1116	100229	438156
1117	100311	438033
1118	100385	437874
1119	100458	437710
1120	100546	437614
1121	100639	437540
1122	100726	437439
1123	100826	437391
1124	100933	437378
1125	101029	437314
1126	101135	437296
1127	101225	437206
1128	101325	437162
1129	101404	437025
1130	101509	437002
1131	101624	437019
1132	101717	436946
1133	101824	436931
1134	101900	436779
1135	101987	436677
1136	102080	436600
1137	102166	436495
1138	102258	436418
1139	102354	436352
1140	102449	436285
1141	102548	436234
1142	102638	436148
1143	102747	436138
1144	102841	436066
1145	102925	435949
1146	103039	435964
1147	103136	435904
1148	103221	435795
1149	103313	435714
1150	103452	435832
1151	103560	435817
1152	103657	435756
1153	103732	435604
1154	103830	435548
1155	103929	435498
1156	104020	435412
1157	104112	435332
1158	104205	435253
1159	104311	435231
1160	104414	435194
1161	104502	435098
1162	104591	435005
1163	104662	434835
1164	104757	434765
1165	104861	434736
1166	104959	434679
1167	105058	434627
1168	105164	434601
1169	105262	434546
1170	105363	434501
1171	105495	434584
1172	105605	434576
1173	105705	434525
1174	105798	434448
1175	105893	434379
1176	105978	434267
1177	106078	434217
1178	106197	434247
1179	106296	434192
1180	106407	434188
1181	106469	433982
1182	106586	434004
1183	106679	433925
1184	106777	433869
1185	106877	433817
1186	106959	433696
1187	107059	433645
1188	107140	433516
1189	107261	433554
1190	107350	433458
1191	107462	433456
1192	107548	433349
1193	107634	433243
1194	107750	433254
1195	107840	433163
1196	107945	433133
