iter	Passed	Remaining
975	99743	513026
976	99821	512796
977	99904	512596
978	100019	512562
979	100139	512549
980	100245	512467
981	100343	512342
982	100460	512320
983	100565	512228
984	100680	512194
985	100779	512074
986	100888	512005
987	101010	512005
988	101109	511886
989	101199	511720
990	101269	511455
991	101371	511352
992	101452	511143
993	101547	511004
994	101653	510925
995	101750	510797
996	101853	510699
997	102082	511232
998	102200	511205
999	102293	511056
1000	102409	511021
1001	102516	510945
1002	102611	510807
1003	102751	510893
1004	102837	510710
1005	102947	510644
1006	103060	510593
1007	103163	510493
1008	103256	510347
1009	103346	510185
1010	103453	510103
1011	103561	510029
1012	103691	510066
1013	103803	510007
1014	103939	510070
1015	104040	509960
1016	104149	509894
1017	104279	509923
1018	104371	509771
1019	104471	509657
1020	104581	509592
1021	104718	509657
1022	104839	509644
1023	104942	509547
1024	105050	509467
1025	105166	509432
1026	105266	509316
1027	105388	509310
1028	105496	509231
1029	105616	509215
1030	105752	509275
1031	105850	509146
1032	105942	508996
1033	106048	508907
1034	106148	508796
1035	106243	508658
1036	106361	508629
1037	106459	508502
1038	106571	508443
1039	106682	508383
1040	106801	508358
1041	106888	508183
1042	106988	508066
1043	107093	507978
1044	107217	507974
1045	107308	507818
1046	107402	507675
1047	107508	507589
1048	107598	507423
1049	107715	507389
1050	107827	507333
1051	107927	507216
1052	108031	507123
1053	108149	507091
1054	108263	507044
1055	108359	506910
1056	108475	506867
1057	108579	506770
1058	108699	506751
1059	108805	506666
1060	108898	506514
1061	109022	506515
1062	109149	506523
1063	109268	506494
1064	109390	506481
1065	109516	506489
1066	109610	506345
1067	109732	506331
1068	109839	506250
1069	109981	506324
1070	110094	506268
1071	110198	506172
1072	110314	506132
1073	110418	506034
1074	110523	505938
1075	110617	505796
1076	110755	505855
1077	110879	505847
1078	110999	505825
1079	111102	505721
1080	111222	505695
1081	111333	505630
1082	111457	505624
1083	111577	505599
1084	111677	505482
1085	111787	505411
1086	111913	505411
1087	112038	505407
1088	112138	505293
1089	112317	505529
1090	112422	505438
1091	112533	505370
1092	112731	505692
1093	112858	505697
1094	112960	505588
1095	113135	505806
1096	113284	505905
1097	113442	506049
1098	113584	506118
1099	113713	506129
1100	113853	506188
1101	113990	506233
1102	114149	506377
1103	114253	506275
1104	114379	506272
1105	114475	506133
1106	114614	506186
1107	114750	506229
1108	114903	506344
1109	115053	506444
1110	115190	506486
1111	115312	506463
1112	115416	506360
1113	115549	506384
1114	115657	506298
1115	115786	506305
1116	115912	506301
1117	116057	506375
1118	116180	506356
1119	116278	506228
1120	116386	506140
1121	116491	506042
1122	116612	506011
1123	116722	505935
1124	116804	505738
1125	116908	505633
1126	117039	505650
1127	117160	505617
1128	117272	505548
1129	117373	505431
1130	117501	505431
1131	117591	505270
1132	117723	505288
1133	117819	505148
1134	117914	505006
1135	118000	504826
1136	118125	504812
1137	118247	504787
1138	118348	504668
1139	118451	504560
1140	118552	504445
1141	118656	504342
1142	118764	504256
1143	118881	504206
1144	119008	504198
1145	119123	504143
1146	119236	504078
1147	119353	504028
1148	119457	503925
1149	119552	503781
1150	119686	503807
1151	119814	503803
1152	119908	503656
1153	120022	503596
1154	120130	503506
1155	120246	503454
1156	120348	503341
1157	120449	503223
1158	120573	503204
1159	120662	503039
1160	120760	502909
1161	120870	502828
1162	120989	502786
1163	121097	502701
1164	121222	502683
1165	121326	502577
1166	121448	502548
1167	121598	502634
1168	121698	502513
1169	121815	502464
1170	121951	502490
1171	122084	502504
1172	122199	502446
1173	122296	502309
1174	122441	502374
1175	122573	502385
1176	122695	502353
1177	122816	502317
1178	122926	502238
1179	123066	502277
1180	123165	502151
1181	123309	502208
1182	123411	502096
1183	123524	502028
1184	123640	501970
1185	123781	502013
1186	123891	501931
1187	123994	501822
1188	124106	501747
1189	124207	501633
1190	124331	501606
1191	124436	501505
1192	124554	501455
1193	124656	501340
1194	124764	501249
1195	124910	501312
1196	125023	501241
1197	125186	501373
1198	125336	501450
1199	125438	501337
1200	125565	501321
1201	125692	501305
1202	125806	501240
1203	125961	501335
1204	126097	501356
1205	126208	501274
1206	126324	501214
1207	126419	501072
1208	126537	501019
1209	126657	500976
1210	126762	500873
1211	126894	500876
1212	126988	500732
1213	127095	500634
1214	127222	500616
1215	127338	500558
1216	127435	500421
1217	127543	500330
1218	127669	500308
1219	127831	500428
1220	127950	500380
1221	128055	500274
1222	128151	500136
1223	128269	500084
1224	128388	500035
1225	128491	499921
1226	128596	499818
1227	128685	499652
1228	128855	499801
1229	128973	499746
1230	129068	499602
1231	129229	499715
1232	129340	499633
1233	129451	499553
1234	129563	499474
1235	129664	499356
1236	129772	499261
1237	129898	499239
1238	130044	499292
1239	130186	499326
1240	130333	499385
1241	130482	499447
1242	130594	499368
1243	130703	499278
1244	130813	499192
1245	130907	499045
1246	131061	499128
1247	131176	499060
1248	131270	498912
1249	131378	498817
1250	131489	498733
1251	131582	498584
1252	131702	498536
1253	131797	498393
1254	131919	498352
1255	132066	498402
1256	132182	498340
1257	132297	498271
1258	132393	498133
1259	132509	498066
1260	132640	498058
1261	132734	497912
1262	132840	497809
1263	132933	497657
1264	133031	497526
1265	133134	497414
1266	133253	497358
1267	133358	497253
1268	133445	497083
1269	133535	496921
1270	133621	496744
1271	133729	496651
1272	133858	496631
1273	133949	496474
1274	134058	496386
1275	134203	496425
1276	134292	496263
1277	134414	496218
1278	134523	496128
1279	134618	495986
1280	134722	495876
1281	134830	495780
1282	134928	495647
1283	135038	495562
1284	135204	495680
1285	135320	495612
1286	135460	495637
1287	135583	495595
1288	135710	495569
1289	135816	495468
1290	135905	495301
1291	136016	495216
1292	136125	495126
1293	136227	495008
1294	136320	494857
1295	136409	494696
1296	136508	494565
1297	136624	494500
1298	136720	494360
1299	136851	494348
1300	136952	494229
1301	137063	494144
1302	137137	493928
1303	137245	493830
1304	137361	493763
1305	137467	493663
1306	137589	493615
1307	137685	493478
1308	137806	493428
1309	137943	493438
1310	138042	493308
1311	138167	493276
1312	138279	493194
1313	138392	493116
1314	138543	493171
1315	138644	493051
1316	138771	493022
1317	138883	492942
1318	139020	492947
1319	139137	492885
1320	139292	492952
1321	139408	492884
1322	139512	492776
1323	139622	492685
1324	139735	492608
1325	139839	492496
1326	139960	492447
1327	140051	492290
1328	140158	492188
1329	140264	492086
1330	140392	492060
1331	140529	492063
1332	140693	492162
1333	140838	492194
1334	140959	492142
1335	141118	492225
1336	141237	492166
1337	141354	492099
1338	141473	492040
1339	141573	491915
1340	141670	491777
1341	141791	491727
1342	141911	491670
1343	142022	491583
1344	142155	491571
1345	142274	491511
1346	142375	491389
1347	142484	491297
1348	142628	491321
1349	142745	491255
1350	142858	491174
1351	142991	491162
1352	143112	491110
1353	143234	491059
1354	143352	490996
1355	143448	490856
1356	143568	490800
1357	143723	490862
1358	143876	490916
1359	144002	490879
1360	144126	490835
1361	144270	490858
1362	144423	490912
1363	144543	490854
1364	144669	490815
1365	144786	490746
1366	144938	490796
1367	145060	490746
1368	145188	490714
1369	145302	490635
1370	145417	490557
1371	145523	490453
1372	145646	490403
1373	145779	490386
1374	145900	490331
1375	145997	490195
1376	146101	490080
1377	146220	490017
1378	146352	489999
1379	146496	490019
1380	146618	489965
1381	146724	489861
1382	146852	489826
1383	147023	489935
1384	147143	489875
1385	147255	489789
1386	147378	489738
1387	147499	489680
1388	147638	489682
1389	147746	489583
1390	147848	489461
1391	147954	489355
1392	148061	489252
1393	148145	489070
1394	148269	489023
1395	148373	488909
1396	148491	488842
1397	148591	488716
1398	148689	488581
1399	148778	488419
1400	148893	488339
1401	148996	488225
1402	149101	488112
1403	149249	488144
1404	149394	488163
1405	149493	488034
1406	149594	487910
1407	149685	487754
1408	149823	487750
1409	149937	487668
1410	150086	487701
1411	150188	487581
1412	150295	487475
1413	150423	487438
1414	150527	487325
1415	150616	487163
1416	150742	487121
1417	150873	487092
1418	150995	487037
1419	151096	486915
1420	151232	486904
1421	151368	486892
1422	151479	486799
1423	151608	486766
1424	151741	486742
1425	151873	486720
1426	151997	486669
1427	152119	486611
1428	152248	486576
1429	152371	486523
1430	152476	486410
1431	152574	486279
1432	152674	486150
1433	152775	486027
1434	152886	485935
1435	152991	485821
1436	153078	485655
1437	153187	485553
1438	153271	485378
1439	153381	485283
1440	153499	485210
1441	153624	485164
1442	153726	485042
1443	153827	484917
1444	153917	484761
1445	154013	484621
1446	154106	484471
1447	154200	484326
1448	154302	484204
1449	154460	484260
1450	154558	484128
1451	154673	484048
1452	154783	483951
1453	154897	483867
1454	155028	483837
1455	155127	483709
1456	155222	483565
1457	155334	483476
1458	155434	483349
1459	155524	483191
1460	155634	483095
1461	155731	482959
1462	155807	482756
1463	155951	482767
1464	156045	482623
1465	156135	482465
1466	156227	482315
1467	156325	482180
1468	156411	482012
1469	156504	481864
1470	156595	481709
1471	156708	481622
1472	156793	481451
1473	156888	481308
1474	156994	481201
1475	157135	481201
1476	157258	481144
1477	157376	481074
1478	157515	481066
1479	157620	480954
1480	157735	480874
1481	157825	480716
1482	157938	480631
1483	158023	480460
1484	158136	480373
1485	158231	480231
1486	158330	480101
